id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
9796938469270192818,0,14102609,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4c558443,1ccc7835,1,0,15702,320,50,1722,0,35,-1,79
14039785833732338258,0,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,cc278f17,d9b5648e,0f2161f8,a99f214a,93172789,99e427c9,1,0,20508,320,50,2351,3,163,-1,61
16122469954732841018,0,14102309,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,4d36b401,ff321e3d,24f6b932,1,0,15703,320,50,1722,0,35,100084,79
9638463997616886676,1,14103002,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,435ba506,9efa421a,1,0,23722,320,50,2716,3,47,-1,23
4314680479621760253,0,14102507,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,46fad133,ba565902,8a4875bd,1,2,22166,320,50,2553,2,167,-1,23
4078968235335057832,0,14102907,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,d29e8fe2,77bf3c3c,1,2,22738,320,50,2636,0,47,100111,70
11791842069842833710,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,35a1144e,0eb711ec,1,0,21768,320,50,2506,0,35,100143,157
7287439456946632974,0,14102511,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,ee1fc175,f8d834d0,1,2,21189,320,50,2424,1,161,100189,71
16174026129303896010,0,14102122,1005,0,85f751fd,c4e18dd6,50e219e0,c51f82bc,d9b5648e,0f2161f8,a99f214a,7ede2f66,f4fffcd0,1,0,17661,320,50,1996,1,41,100057,71
11788767657919034765,1,14103011,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8f4e3fee,fce66524,1,0,22815,320,50,2647,2,39,100148,23
11916931876973242845,0,14102316,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,80642692,0ff80b9d,1,0,15702,320,50,1722,0,35,100083,79
17721977522237712050,0,14102816,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2de416b3,d6e0e6ff,1,0,22850,320,50,2645,3,35,-1,23
1570368583062528413,1,14102313,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dd3c7b6f,179db11c,1,0,15704,320,50,1722,0,35,-1,79
15766700593310671470,0,14102718,1010,1,85f751fd,c4e18dd6,50e219e0,615ee83a,7801e8d9,0f2161f8,075fa005,52b90008,f07e20f8,4,0,15708,320,50,1722,0,35,-1,79
3750402496335990575,0,14102814,1002,0,7a34d501,264cc7ca,50e219e0,ecad2386,7801e8d9,07d7df22,6e4590a2,4a37efbe,0f5e1f05,0,0,23454,320,50,2688,1,33,-1,212
3486643254669694829,0,14102905,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,cd4356d2,89416188,1,0,17017,320,50,1873,3,39,-1,23
17645227563730136084,0,14102305,1005,0,0920c555,9d54950b,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,e02e927e,5347522c,1,2,22108,300,250,2546,2,35,-1,13
18378998169774020386,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d995b756,3bc980aa,1,0,15708,320,50,1722,0,35,-1,79
7497518416290883029,1,14102915,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,5607ca20,eae2d751,3a07b300,1,0,23655,300,50,2710,3,35,100013,23
1658180944529451156,0,14102216,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5110b080,4ea23a13,1,0,15704,320,50,1722,0,35,100084,79
17808592902120098732,0,14102810,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,16866cfd,5e42d307,1,3,23143,320,50,2665,0,35,-1,221
14571468111131250311,0,14102401,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d9a8a100,4ea23a13,1,0,15707,320,50,1722,0,35,100083,79
12383851795029129518,0,14102902,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,93d36fa1,76dc4769,1,0,22106,320,50,2545,0,167,100084,221
15877401033358172904,0,14102401,1005,0,28616ed9,3bcb0c02,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,edebc9dd,6db7d068,1,0,17875,320,50,2036,3,47,100170,156
1950203747138338641,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,310aac89,7ac6007f,1,2,375,320,50,112,3,1319,-1,15
12046105625419438676,1,14103021,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c4ae96e0,77bf3c3c,1,2,22814,320,50,2647,2,39,100148,23
15180046914782494331,0,14102117,1005,0,8342c1ae,7049c6b7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,cdf6ea96,1,0,15703,320,50,1722,0,35,-1,79
7295080471915105213,0,14103015,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2cf3b2f7,76dc4769,1,0,23729,320,50,2717,2,47,-1,23
11492398406910683945,0,14102321,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d7beb8d4,e1eae715,1,3,21191,320,50,2424,1,161,100192,71
7915567051178740315,0,14102315,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,48ec3a5c,bfd5cf98,1f0bc64f,1,0,4687,320,50,423,2,39,-1,32
4958232850601250353,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,0065bf5c,72a00661,1,0,23454,320,50,2688,1,33,-1,212
3690141522596338934,0,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,3906aa0f,2ea4f8ba,1,0,20508,320,50,2351,3,163,100020,61
14194099182360227553,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,28d3bd59,b8d325c3,0f2161f8,a99f214a,3ce94cce,0eb711ec,1,0,22116,320,50,2547,2,35,-1,13
4811326447495351593,0,14102212,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a5f63323,684581ce,1,0,21877,320,50,2526,0,35,100075,221
13953653221170011564,0,14102314,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,b70eddbf,1f0bc64f,1,0,463,320,50,122,3,1327,-1,15
17406146516839541051,1,14102907,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8bc272a0,d4897fef,1,0,4687,320,50,423,2,39,100148,32
13031591144489509015,0,14102910,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0944830b,8ce34352,1,0,23160,320,50,2667,0,35,-1,221
4033155376675179708,1,14102110,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e2efd7c3,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
5113024996242075174,0,14102319,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,89844e00,1588b25d,d1ecf699,1,0,21611,320,50,2480,3,297,100111,61
3716696038687318741,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,cc8a1cf4,744ae245,1,2,21664,320,50,2492,3,35,-1,43
11026063737993661587,0,14102513,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,872c604c,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
17715490575896263506,1,14103023,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1a1ee746,a4528ded,1,0,15701,320,50,1722,0,35,100084,79
2135275439846725339,1,14102215,1002,0,db45d754,59fdbcde,50e219e0,ecad2386,7801e8d9,07d7df22,9ed936ad,c04a9a3e,da961c38,0,0,21680,320,50,2496,3,167,-1,23
1754975125602948216,0,14102716,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a3fd0dce,6e1e2240,1,0,16208,320,50,1800,3,167,100075,23
587440259098720699,0,14102307,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dbbb9523,8a4875bd,1,0,21727,320,50,2502,0,39,-1,221
580293150849015392,0,14102213,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0d9d89e9,894fb406,1,0,20312,320,50,1780,0,1711,100077,48
18440593418111570014,0,14102713,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af2f412d,8a4875bd,1,0,22682,320,50,2528,0,39,100075,221
7427153528107034287,0,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,6d08d342,e1eae715,1,3,21803,320,50,2515,1,161,100192,71
13562550182749562888,1,14102900,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5705597f,8ce34352,1,0,22676,320,50,2616,0,35,100084,51
13668529712359320655,0,14102217,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,def70ac6,76dc4769,1,0,21894,320,50,2526,0,35,-1,221
4123641193946412445,1,14102405,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2ddd794a,d4897fef,1,0,4687,320,50,423,2,39,100148,32
15582804357099177387,0,14102616,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,39360388,5ec45883,1,0,19771,320,50,2227,0,935,100081,48
5614571538139485143,0,14102121,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0d3e6af8,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
17454037934023821622,0,14102802,1010,1,85f751fd,c4e18dd6,50e219e0,dca3178a,7801e8d9,0f2161f8,44e75175,956d8341,2d81c3ad,5,2,15702,320,50,1722,0,35,-1,79
15474666939203140724,0,14102211,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9346d9dd,2203a096,1,0,21770,320,50,2507,0,35,-1,157
7691981930411093851,0,14102604,1005,1,2d7bacb1,945bfb4b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b8d81519,be6db1d7,1,0,8330,320,50,761,3,175,100075,23
1949049571194653340,0,14102102,1005,1,44637516,27e3c518,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,3769962c,1,0,15707,320,50,1722,0,35,-1,79
16925813947360252780,0,14102215,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,55efc930,731d1539,034b811d,1,0,20632,320,50,2374,3,39,-1,23
7562834931315654665,0,14102107,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2044f041,ef726eae,1,0,21664,320,50,2492,3,35,-1,43
15216219562433485158,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,06ab089f,e1eae715,1,3,21191,320,50,2424,1,161,100193,71
14241247590008282843,0,14102708,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,dc5abc76,5b1faad5,1,2,377,320,50,112,3,1319,100148,15
11523911479873373790,0,14102301,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b94e4f7c,7cdb89bd,1,0,21883,320,50,2526,0,35,100079,221
15533294562873925559,0,14102208,1005,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,9552a01e,b0e7eb77,84ebbcd4,1,3,21767,320,50,2506,0,35,100049,157
17208072878799807364,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,7f676461,20f2d58a,72a9d9c2,1,3,380,320,50,112,3,1319,-1,15
7493554132512019924,0,14102405,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a76d33b8,6332421a,1,0,20108,320,50,2299,2,1319,-1,52
13722012591280117779,0,14102210,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a07446e1,6f21a189,1,0,21877,320,50,2526,0,35,100075,221
11469206412445099662,0,14102210,1005,0,f4959604,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b1ea04d7,8ef046ab,1,0,21764,216,36,2506,0,35,-1,157
17221155030800887553,1,14102516,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,776757fb,cdf6ea96,1,0,4687,320,50,423,2,39,100148,32
17259105698583141853,0,14102105,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8405cce4,d787e91b,1,0,15701,320,50,1722,0,35,-1,79
14430902308544447232,1,14102610,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cd9042ad,a5bce124,1,0,20018,300,250,2286,3,39,-1,23
7237009257217159179,0,14102320,1005,0,85f751fd,c4e18dd6,50e219e0,8dbc921a,d9b5648e,0f2161f8,a99f214a,f1c12e7d,2ea4f8ba,1,0,17661,320,50,1996,1,41,100057,71
13277446962279813931,0,14102614,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a1f20fc4,8f5c9827,1,0,19772,320,50,2227,0,935,100077,48
13006178085357333783,0,14103009,1005,1,b8eae5f9,1e334bd3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,66a454e4,a0f5f879,1,0,8330,320,50,761,3,175,-1,23
7633253391895636193,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,9c1809b4,9268ae03,be6db1d7,1,0,21883,320,50,2526,0,35,100077,221
2941999070748535869,0,14102210,1005,1,b8eae5f9,1e334bd3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a3e490c,8a4875bd,1,0,21878,320,50,2526,0,35,100075,221
7297788326307686553,0,14102206,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,8396473c,be87996b,1,2,21790,320,50,2513,3,35,-1,68
17116940785424153098,1,14102406,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fe9d1228,8a2cc27a,1,0,21724,320,50,2502,0,39,-1,221
3036473155414579583,0,14102111,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,08f29608,711ee120,1,0,21727,320,50,2502,0,35,-1,221
91911650454153335,0,14102802,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c547ce4b,cdf6ea96,1,0,19950,320,50,1800,3,167,-1,23
5437343413980309128,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,d3ce0f33,dc5e4add,1,0,21611,320,50,2480,3,299,100111,61
17737030750504705882,0,14102207,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e1bd6c92,e12e75cd,1,0,19772,320,50,2227,0,679,100075,48
14782624487877667803,0,14102922,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a1789786,629ddac2,1f0bc64f,1,0,17017,320,50,1873,3,39,100061,23
1618154978147649569,0,14102606,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ad1bfcca,d787e91b,1,0,20108,320,50,2299,2,1327,100084,52
17725241676504339313,0,14102610,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,869bf529,88fe1d5d,1,0,20251,320,50,2323,0,687,100081,48
13207460620217814309,0,14102101,1002,0,85f751fd,c4e18dd6,50e219e0,255a58c8,7801e8d9,07d7df22,f0e706f0,151c0fe8,43e7b962,0,0,21201,320,50,2427,0,169,100241,91
11845193266067087383,0,14102906,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,6dd89c00,3de05cb4,1,2,23150,320,50,2666,0,167,100084,221
1614899775342693086,0,14102315,1005,0,3e3abd65,fc967dfb,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eba4a16b,76dc4769,1,0,20006,320,50,2283,0,163,100076,95
8712226254179466753,0,14102409,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c7d1cb36,0bcabeaf,1,3,21189,320,50,2424,1,161,100189,71
3930361738429833873,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,797d2e01,d787e91b,1,0,23866,320,50,2736,3,33,-1,246
7736681207810913599,0,14102301,1005,0,85f751fd,c4e18dd6,50e219e0,93d786c6,2347f47a,0f2161f8,a99f214a,8c3c7679,36d749e5,1,0,21739,320,480,2502,0,35,-1,221
3037611205116934722,0,14102108,1002,0,85a2e413,1cb2f518,50e219e0,ecad2386,7801e8d9,07d7df22,fd5ddef4,e55fd3ca,a9b05547,0,0,6360,300,50,544,3,39,100081,23
1520090271556967111,0,14102809,1012,0,85f751fd,c4e18dd6,50e219e0,3692fd30,7801e8d9,07d7df22,a99f214a,c5102a61,a46d1061,1,0,23144,320,50,2665,0,34,100111,221
6137931723356623617,0,14102520,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,26440688,496515fa,1,3,21189,320,50,2424,1,161,100189,71
17279806688477905489,0,14102607,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,711ee120,1,0,15701,320,50,1722,0,35,-1,79
2252664342978863213,0,14102923,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e0030fa7,5b799d60,1,0,23626,320,50,2707,3,937,100156,61
7415490370201244061,0,14102718,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,094db78c,76dc4769,1,0,19950,320,50,1800,3,167,100075,23
326772737469012670,0,14102302,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b83fa2a1,2203a096,1,0,21757,320,50,2502,0,35,-1,221
9118113668585990005,0,14102115,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,76f27c5c,975a4e58,1,0,19251,320,50,2201,3,35,-1,43
13279909053594700819,0,14102206,1005,1,e7777bfa,9fb0b77c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1e999816,8b1aa260,1,0,21153,320,50,2420,2,35,-1,69
11706773378540669999,0,14102620,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bef1da3d,d2a171bf,1,0,19771,320,50,2227,0,935,100081,48
3389430482749596479,0,14102211,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,80965a70,bfa15b14,1,0,21764,216,36,2506,0,35,-1,157
10066330311021331789,0,14102920,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9f40c96a,cdf6ea96,1,0,22754,320,50,2639,2,35,-1,23
6125890767783691100,0,14102816,1010,7,85f751fd,c4e18dd6,50e219e0,82cda4e7,7801e8d9,0f2161f8,690f8255,cc8ca012,f07e20f8,4,2,21791,320,480,2513,3,1059,-1,68
2652394796292219638,0,14102101,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,c2a70a42,5bcee74a,51834998,4,3,21309,320,50,2449,0,163,100105,91
16832844661968861498,1,14102412,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d3227177,1f0bc64f,1,0,17747,320,50,1974,2,39,-1,33
3627175120566343742,0,14103022,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,116e4cf3,aaffed8f,1,0,23866,320,50,2736,0,33,100170,246
18065071040348494330,0,14102609,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b5e898a5,76dc4769,1,0,21412,320,50,2467,2,167,100081,23
32171863855497502,0,14102617,1005,0,85f751fd,c4e18dd6,50e219e0,170f5944,2347f47a,cef3e649,d0d47d63,c3b41cd3,5096d134,1,0,18447,320,50,2104,0,559,-1,171
4616441415373931497,0,14102904,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bc2e3c7c,3c53a1a6,1,0,19771,320,50,2227,0,935,100076,48
17587978497035419292,0,14102511,1005,0,85f751fd,c4e18dd6,50e219e0,85938df3,2347f47a,0f2161f8,a99f214a,e9d89ffb,3223bcfe,1,0,380,320,50,112,3,1319,-1,15
17013463732279346042,0,14102803,1010,1,85f751fd,c4e18dd6,50e219e0,6fef5db2,7801e8d9,0f2161f8,dae63c43,0bd35e44,36b67a2a,4,2,22920,320,50,2649,0,39,-1,204
16778444275941076789,0,14102613,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e31a3063,36d749e5,1,0,15699,320,50,1722,0,35,-1,79
11595404616843900901,1,14102406,1005,0,85f751fd,c4e18dd6,50e219e0,85aa8a22,2347f47a,0f2161f8,37376884,75ad05a8,74a88fc9,1,0,20213,320,50,2316,0,167,-1,16
3769624725656077602,1,14102914,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cb3ac582,28dba53a,1,0,17894,320,50,2039,2,39,100075,32
1713843844025393431,0,14102508,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b0b0d27c,88fe1d5d,1,0,20251,320,50,2323,0,687,100081,48
7928710347743667579,1,14102808,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bab00ba3,76dc4769,1,0,22680,320,50,2528,0,39,-1,221
4182310599068123550,0,14102615,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a7a4331b,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
7262652805456807474,0,14102607,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7b149355,cd5b1559,1,2,16615,320,50,1863,3,39,-1,23
480434152576867022,0,14102304,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f2ca616a,8a4875bd,1,0,16208,320,50,1800,3,167,-1,23
8869829934718189176,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,768e2132,88123838,04f5b394,1,0,23804,320,50,2726,3,803,100050,229
9420210666430040339,0,14102911,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,317a6d9b,8a4875bd,1,0,22530,320,50,2599,3,167,100075,23
8015394155937824914,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,e48e2cc9,1ccc7835,1,0,16688,320,50,1873,3,39,-1,23
15038006294536624007,0,14103015,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57ff81e9,8f5c9827,1,0,21893,320,50,2526,0,167,100081,221
15501626911857541989,0,14102907,1005,0,1b171d6d,272c5d9d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,842291ea,0eb711ec,1,0,15908,320,50,1752,3,297,100081,82
14063054057127069975,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f08efdd5,9a93cf38,a0f5f879,1,0,4687,320,50,423,2,39,100148,32
12884008500086864482,1,14102514,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,aed14994,05e70df4,1,0,4687,320,50,423,2,39,100148,32
12941149632483430874,1,14102210,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,45f91cb0,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
1361022575197094976,1,14103010,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c3dc7a54,22c9a506,1,0,20093,300,250,2295,2,35,100077,23
12343282628848703036,1,14102308,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ed26651e,d787e91b,1,0,22106,320,50,2545,0,35,-1,221
6819973134447400980,0,14102308,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,02259dcf,d2e5a0b2,1,0,22010,320,50,2535,0,675,-1,48
13867087507066755928,0,14103016,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1619a31c,be6db1d7,1,0,22832,320,50,2647,2,39,100148,23
13168479700775338497,0,14102614,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,760d089f,d787e91b,1,0,8330,320,50,761,3,175,-1,23
1241009596169486164,0,14103014,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,87956ef1,a0f5f879,1,0,8330,320,50,761,3,175,100081,23
8719445819372945397,0,14102608,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e22a6757,76dc4769,1,0,8330,320,50,761,3,175,-1,23
3399756084955277351,1,14102909,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2a4ab5c7,6bfbb32f,1,0,23642,320,50,2709,3,35,-1,23
16198877854151483660,0,14102205,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e924e564,05e70df4,1,0,20355,216,36,2333,0,39,100188,157
9591228269301640583,0,14102415,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5ed851d8,0dc22ebc,1,0,19772,320,50,2227,0,679,-1,48
8736528418607180623,0,14102809,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,29980d2d,eff33ff9,d8337869,5,3,21869,320,50,2524,0,35,-1,221
5035215630816934643,0,14102914,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3774c265,4d392e74,1,0,19771,320,50,2227,0,935,-1,48
13944672759471054218,0,14102818,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,77002833,e1eae715,1,3,21189,320,50,2424,1,161,100192,71
